order_id,customer_id,customer_name,product_id,product_name,category,order_date,quantity,price,amount,Region,payment_method
ORD29664,CUST20663,John Mathew,PROD19764,Coffee Maker,Electronics,11/7/2076,6,5758,34548,North,Credit Card
ORD29665,CUST20664,Daniel George,PROD19765,File Folder,Stationary,11/8/2076,3,290,870,East,Debit Card
ORD29666,CUST20665,Ali Khan,PROD19766,Laptop,Electronics,11/9/2076,14,7472,104608,North,Credit Card
ORD29667,CUST20666,Rajesh Yadav,PROD19767,Shoes,Fashion,11/10/2076,3,7604,22812,West,COD
ORD29668,CUST20667,Ramesh Gupta,PROD19768,Phone,Electronics,11/11/2076,5,3772,18860,South,UPI
ORD29669,CUST20668,Harsh Vardhan,PROD19769,Headphones,Electronics,11/12/2076,4,9934,39736,North,Credit Card
ORD29670,CUST20669,Aditya Roy,PROD19770,Desk,Furniture,11/13/2076,11,6242,68662,East,Debit Card
ORD29671,CUST20670,Priya Verma,PROD19771,Laptop,Electronics,11/14/2076,7,3830,26810,North,Credit Card
ORD29672,CUST20671,Sneha Iyer,PROD19772,DSLR Camera,Electronics,11/15/2076,1,2076,2076,West,COD
ORD29673,CUST20672,David Thomas,PROD19773,Running Shoes,Fashion,11/16/2076,10,6805,68050,South,UPI
ORD29674,CUST20673,Rachel D'Silva,PROD19774,T-Shirt,Fashion,11/17/2076,18,1917,34506,North,Credit Card
ORD29675,CUST20674,Omar Sheikh,PROD19775,Handbag,Accessories,11/18/2076,18,9937,178866,East,Debit Card
ORD29676,CUST20675,Sunita Mishra,PROD19776,Dining Table,Furniture,11/19/2076,20,1671,33420,North,Credit Card
ORD29677,CUST20676,Suresh Agarwal,PROD19777,Coffee Maker,Electronics,11/20/2076,14,682,9548,West,COD
ORD29678,CUST20677,Ritika Kapoor,PROD19778,Table Lamp,Home Decor,11/21/2076,6,817,4902,South,UPI
ORD29679,CUST20678,Shruti Das,PROD19779,Notebook,Stationary,11/22/2076,18,1123,20214,North,Credit Card
ORD29680,CUST20679,Amit Singh,PROD19780,Water Bottle,Accessories,11/23/2076,10,8362,83620,East,Debit Card
ORD29681,CUST20680,Karan Malhotra,PROD19781,Gym Dumbbells,Accessories,11/24/2076,16,7292,116672,North,Credit Card
ORD29682,CUST20681,Michael D'Souza,PROD19782,Perfume,Accessories,11/25/2076,2,1256,2512,West,COD
ORD29683,CUST20682,Maria Fernandes,PROD19783,Toy Car,Toy,11/26/2076,14,4196,58744,South,UPI
ORD29684,CUST20683,Imran Hussain,PROD19784,Mobile Charger,Electronics,11/27/2076,18,236,4248,North,Credit Card
ORD29685,CUST20684,Deepak Tiwari,PROD19785,Curtains,Home Decor,11/28/2076,3,2415,7245,East,Debit Card
ORD29686,CUST20685,Anita Jain,PROD19786,Smartphone,Electronics,11/29/2076,17,2227,37859,North,Credit Card
ORD29687,CUST20686,Varun Dhawan,PROD19787,Webcam,Electronics,11/30/2076,5,4420,22100,West,COD
ORD29688,CUST20687,Akash Chatterjee,PROD19788,Sneakers,Fashion,12/1/2076,2,3370,6740,South,UPI
ORD29689,CUST20688,Neha Gupta,PROD19789,Shirt,Fashion,12/2/2076,10,5457,54570,North,Credit Card
ORD29690,CUST20689,Simran Kaur,PROD19790,Backpack,Accessories,12/3/2076,17,5894,100198,East,Debit Card
ORD29691,CUST20690,Chris Fernandes,PROD19791,Office Chair,Home Decor,12/4/2076,1,1780,1780,North,Credit Card
ORD29692,CUST20691,Samuel Joseph,PROD19792,Blender,Electronics,12/5/2076,7,1919,13433,West,COD
ORD29693,CUST20692,Faizan Ansari,PROD19793,Ceiling Light,Electronics,12/6/2076,14,5609,78526,South,UPI
ORD29694,CUST20693,Kavita Shukla,PROD19794,Pen,Stationary,12/7/2076,8,7053,56424,North,Credit Card
ORD29695,CUST20694,Nitin Bansal,PROD19795,Lunch Box,Home ,12/8/2076,1,2176,2176,East,Debit Card
ORD29696,CUST20695,Tanya Sharma,PROD19796,Yoga Mat,Accessories,12/9/2076,11,3595,39545,North,Credit Card
ORD29697,CUST20696,Priyanshu Singh,PROD19797,Deodorant,Accessories,12/10/2076,2,1481,2962,West,COD
ORD29698,CUST20697,Rohit Kumar,PROD19798,Teddy Bear,Toy,12/11/2076,5,973,4865,South,UPI
ORD29699,CUST20698,Gurpreet Singh,PROD19799,Laptop Bag,Accessories,12/12/2076,13,5653,73489,North,Credit Card
ORD29700,CUST20699,Anthony Rodrigues,PROD19800,Bedsheet,Home Decor,12/13/2076,8,3625,29000,East,Debit Card
ORD29701,CUST20700,Yash Thakur,PROD19801,Tablet,Electronics,12/14/2076,18,7475,134550,North,Credit Card
ORD29702,CUST20701,Sana Khan,PROD19802,Power Bank,Electronics,12/15/2076,13,1159,15067,West,COD
ORD29703,CUST20702,Mukesh Chauhan,PROD19803,Formal Shoes,Fashion,12/16/2076,14,6733,94262,South,UPI
ORD29704,CUST20703,Komal Arora,PROD19804,Jeans,Fashion,12/17/2076,14,6417,89838,North,Credit Card
ORD29705,CUST20704,Yash Thakur,PROD19805,Wallet,Accessories,12/18/2076,13,5937,77181,East,Debit Card
ORD29706,CUST20705,Nikita Sharma,PROD19806,Sofa,Furniture,12/19/2076,13,3386,44018,North,Credit Card
ORD29707,CUST20706,Anjali Mehta,PROD19807,Microwave Oven,Home,12/20/2076,14,8295,116130,West,COD
ORD29708,CUST20707,Manpreet Kaur,PROD19808,Floor Lamp,Home Decor,12/21/2076,3,1129,3387,South,UPI
ORD29709,CUST20708,Kevin D'Costa,PROD19809,Pencil,Stationary,12/22/2076,11,3915,43065,North,Credit Card
ORD29710,CUST20709,Chris Fernandes,PROD19810,Travel Mug,Accessories,12/23/2076,12,3190,38280,East,Debit Card
ORD29711,CUST20710,Ayesha Siddiqui,PROD19811,Skipping Rope,Accessories,12/24/2076,13,8269,107497,North,Credit Card
ORD29712,CUST20711,Rekha Pandey,PROD19812,Face Wash,Skin Care,12/25/2076,11,273,3003,West,COD
ORD29713,CUST20712,Bharath Gaur,PROD19813,Puzzle Game,Game,12/26/2076,12,5202,62424,South,UPI
ORD29714,CUST20713,Megha Saxena,PROD19814,Screen Protector,Electronics,12/27/2076,5,6368,31840,North,Credit Card
ORD29715,CUST20714,Vikram Patel,PROD19815,Pillow,Home Decor,12/28/2076,17,8421,143157,East,Debit Card
ORD29716,CUST20715,Harpreet Singh,PROD19816,Gaming Console,Electronics,12/29/2076,20,4867,97340,North,Credit Card
ORD29717,CUST20716,Paul Joseph,PROD19817,USB Cable,Electronics,12/30/2076,1,259,259,West,COD
ORD29718,CUST20717,Pooja Joshi,PROD19818,Sandals,Fashion,12/31/2076,19,5015,95285,South,UPI
ORD29719,CUST20718,Jasleen Kaur,PROD19819,Jacket,Fashion,1/1/2077,3,3821,11463,North,Credit Card
ORD29720,CUST20719,Rahul Sharma,PROD19820,Belt,Accessories,1/2/2077,19,7033,133627,East,Debit Card
ORD29721,CUST20720,Priya Verma,PROD19821,Set Bed,Home Decor,1/3/2077,5,8519,42595,North,Credit Card
ORD29722,CUST20721,Amit Singh,PROD19822,Electric Kettle,Electronics,1/4/2077,14,645,9030,West,COD
ORD29723,CUST20722,Rahul Sharma,PROD19823,LED Bulb,Electronics,1/5/2077,2,9768,19536,South,UPI
ORD29724,CUST20723,Neha Gupta,PROD19824,Eraser,Stationary,1/6/2077,17,4512,76704,North,Credit Card
ORD29725,CUST20724,Rahul Sharma,PROD19825,Thermos,Home,1/7/2077,14,4275,59850,East,Debit Card
ORD29726,CUST20725,Arjun Reddy,PROD19826,Treadmill,Accessories,1/8/2077,11,1985,21835,North,Credit Card
ORD29727,CUST20726,John Mathew,PROD19827,Moisturizer,Skin Care,1/9/2077,18,846,15228,West,COD
ORD29728,CUST20727,Daniel George,PROD19828,Board Game,Game,1/10/2077,10,1401,14010,South,UPI
ORD29729,CUST20728,Ali Khan,PROD19829,Phone Case,Accessories,1/11/2077,17,5882,99994,North,Credit Card
ORD29730,CUST20729,Rajesh Yadav,PROD19830,Cushion,Home Decor,1/12/2077,12,4624,55488,East,Debit Card
ORD29731,CUST20730,Ramesh Gupta,PROD19831,Smartwatch,Accessories,1/13/2077,16,6125,98000,North,Credit Card
ORD29732,CUST20731,Harsh Vardhan,PROD19832,Keyboard,Electronics,1/14/2077,8,8279,66232,West,COD
ORD29733,CUST20732,Aditya Roy,PROD19833,Flip Flops,Fashion,1/15/2077,16,4044,64704,South,UPI
ORD29734,CUST20733,Priya Verma,PROD19834,Hoodie,Fashion,1/16/2077,20,8044,160880,North,Credit Card
ORD29735,CUST20734,Sneha Iyer,PROD19835,Sunglasses,Accessories,1/17/2077,17,4180,71060,East,Debit Card
ORD29736,CUST20735,David Thomas,PROD19836,Wardrobe,Furniture,1/18/2077,11,2734,30074,North,Credit Card
ORD29737,CUST20736,Rachel D'Silva,PROD19837,Toaster,Electronics,1/19/2077,15,7842,117630,West,COD
ORD29738,CUST20737,Omar Sheikh,PROD19838,Marker,Stationary,1/20/2077,14,2556,35784,South,UPI
ORD29739,CUST20738,Sunita Mishra,PROD19839,Shampoo,Skin Care,1/21/2077,2,1789,3578,North,Credit Card
ORD29740,CUST20739,Suresh Agarwal,PROD19840,Bluetooth Headphones,Electronics,1/22/2077,5,3604,18020,East,Debit Card
ORD29741,CUST20740,Ritika Kapoor,PROD19841,Mouse,Electronics,1/23/2077,3,8183,24549,North,Credit Card
ORD29742,CUST20741,Shruti Das,PROD19842,Heels,Fashion,1/24/2077,9,1652,14868,West,COD
ORD29743,CUST20742,Amit Singh,PROD19843,Sweater,Fashion,1/25/2077,15,2557,38355,South,UPI
ORD29744,CUST20743,Karan Malhotra,PROD19844,Cap,Fashion,1/26/2077,17,8816,149872,North,Credit Card
ORD29745,CUST20744,Michael D'Souza,PROD19845,Study Table,Furniture,1/27/2077,6,6987,41922,East,Debit Card
ORD29746,CUST20745,Maria Fernandes,PROD19846,Induction Cooktop,Electronics,1/28/2077,19,5133,97527,North,Credit Card
ORD29747,CUST20746,Imran Hussain,PROD19847,Marker,Stationary,1/29/2077,19,8043,152817,West,COD
ORD29748,CUST20747,Deepak Tiwari,PROD19848,Diary,Stationary,1/30/2077,16,8509,136144,South,UPI
ORD29749,CUST20748,Anita Jain,PROD19849,Bluetooth Headphones,Electronics,1/31/2077,11,1612,17732,North,Credit Card
ORD29750,CUST20749,Varun Dhawan,PROD19850,Heels,Fashion,2/1/2077,11,1518,16698,East,Debit Card
ORD29751,CUST20750,Akash Chatterjee,PROD19851,Hair Oil,Skin Care,2/2/2077,17,8557,145469,North,Credit Card
ORD29752,CUST20751,Neha Gupta,PROD19852,Wireless Earbuds,Electronics,2/3/2077,17,6853,116501,West,COD
ORD29753,CUST20752,Simran Kaur,PROD19853,Monitor,Electronics,2/4/2077,1,8021,8021,South,UPI
ORD29754,CUST20753,Chris Fernandes,PROD19854,Boots,Fashion,2/5/2077,9,4506,40554,North,Credit Card
ORD29755,CUST20754,Samuel Joseph,PROD19855,Kurta,Fashion,2/6/2077,13,2679,34827,East,Debit Card
ORD29756,CUST20755,Faizan Ansari,PROD19856,Sandals,Fashion,2/7/2077,6,5165,30990,North,Credit Card
ORD29757,CUST20756,Kavita Shukla,PROD19857,Printer,Electronics,2/8/2077,14,8235,115290,West,COD
ORD29758,CUST20757,Nitin Bansal,PROD19858,Saree,Fashion,2/9/2077,17,7917,134589,South,UPI
ORD29759,CUST20758,Tanya Sharma,PROD19859,Coffee Maker,Electronics,2/10/2077,15,8919,133785,North,Credit Card
ORD29760,CUST20759,Priyanshu Singh,PROD19860,File Folder,Stationary,2/11/2077,2,5047,10094,East,Debit Card
ORD29761,CUST20760,Rohit Kumar,PROD19861,Laptop,Electronics,2/12/2077,1,4750,4750,North,Credit Card
ORD29762,CUST20761,Gurpreet Singh,PROD19862,Shoes,Fashion,2/13/2077,12,7221,86652,West,COD
ORD29763,CUST20762,Anthony Rodrigues,PROD19863,Phone,Electronics,2/14/2077,20,8457,169140,South,UPI
ORD29764,CUST20763,Yash Thakur,PROD19864,Headphones,Electronics,2/15/2077,13,7242,94146,North,Credit Card
ORD29765,CUST20764,Sana Khan,PROD19865,Desk,Furniture,2/16/2077,19,1922,36518,East,Debit Card
ORD29766,CUST20765,Mukesh Chauhan,PROD19866,Laptop,Electronics,2/17/2077,3,1164,3492,North,Credit Card
ORD29767,CUST20766,Komal Arora,PROD19867,DSLR Camera,Electronics,2/18/2077,19,8198,155762,West,COD
ORD29768,CUST20767,Yash Thakur,PROD19868,Running Shoes,Fashion,2/19/2077,8,1224,9792,South,UPI
ORD29769,CUST20768,Nikita Sharma,PROD19869,T-Shirt,Fashion,2/20/2077,5,2351,11755,North,Credit Card
ORD29770,CUST20769,Anjali Mehta,PROD19870,Handbag,Accessories,2/21/2077,19,7714,146566,East,Debit Card
ORD29771,CUST20770,Manpreet Kaur,PROD19871,Dining Table,Furniture,2/22/2077,10,5116,51160,North,Credit Card
ORD29772,CUST20771,Kevin D'Costa,PROD19872,Coffee Maker,Electronics,2/23/2077,19,4792,91048,West,COD
ORD29773,CUST20772,Chris Fernandes,PROD19873,Table Lamp,Home Decor,2/24/2077,19,7923,150537,South,UPI
ORD29774,CUST20773,Ayesha Siddiqui,PROD19874,Notebook,Stationary,2/25/2077,5,2624,13120,North,Credit Card
ORD29775,CUST20774,Rekha Pandey,PROD19875,Water Bottle,Accessories,2/26/2077,9,9770,87930,East,Debit Card
ORD29776,CUST20775,Bharath Gaur,PROD19876,Gym Dumbbells,Accessories,2/27/2077,17,1655,28135,North,Credit Card
ORD29777,CUST20776,Megha Saxena,PROD19877,Perfume,Accessories,2/28/2077,6,1052,6312,West,COD
ORD29778,CUST20777,Vikram Patel,PROD19878,Toy Car,Toy,3/1/2077,10,9540,95400,South,UPI
ORD29779,CUST20778,Harpreet Singh,PROD19879,Mobile Charger,Electronics,3/2/2077,17,7126,121142,North,Credit Card
ORD29780,CUST20779,Paul Joseph,PROD19880,Curtains,Home Decor,3/3/2077,15,689,10335,East,Debit Card
ORD29781,CUST20780,Pooja Joshi,PROD19881,Smartphone,Electronics,3/4/2077,5,9537,47685,North,Credit Card
ORD29782,CUST20781,Jasleen Kaur,PROD19882,Webcam,Electronics,3/5/2077,12,4512,54144,West,COD
ORD29783,CUST20782,Rahul Sharma,PROD19883,Sneakers,Fashion,3/6/2077,14,3459,48426,South,UPI
ORD29784,CUST20783,Priya Verma,PROD19884,Shirt,Fashion,3/7/2077,11,9104,100144,North,Credit Card
ORD29785,CUST20784,Amit Singh,PROD19885,Backpack,Accessories,3/8/2077,9,5954,53586,East,Debit Card
ORD29786,CUST20785,Rahul Sharma,PROD19886,Office Chair,Home Decor,3/9/2077,14,5179,72506,North,Credit Card
ORD29787,CUST20786,Neha Gupta,PROD19887,Blender,Electronics,3/10/2077,6,9923,59538,West,COD
ORD29788,CUST20787,Rahul Sharma,PROD19888,Ceiling Light,Electronics,3/11/2077,5,876,4380,South,UPI
ORD29789,CUST20788,Arjun Reddy,PROD19889,Pen,Stationary,3/12/2077,12,6252,75024,North,Credit Card
ORD29790,CUST20789,John Mathew,PROD19890,Lunch Box,Home ,3/13/2077,13,6534,84942,East,Debit Card
ORD29791,CUST20790,Daniel George,PROD19891,Yoga Mat,Accessories,3/14/2077,6,9306,55836,North,Credit Card
ORD29792,CUST20791,Ali Khan,PROD19892,Deodorant,Accessories,3/15/2077,2,609,1218,West,COD
ORD29793,CUST20792,Rajesh Yadav,PROD19893,Teddy Bear,Toy,3/16/2077,16,5529,88464,South,UPI
ORD29794,CUST20793,Ramesh Gupta,PROD19894,Laptop Bag,Accessories,3/17/2077,15,2714,40710,North,Credit Card
ORD29795,CUST20794,Harsh Vardhan,PROD19895,Bedsheet,Home Decor,3/18/2077,8,2257,18056,East,Debit Card
ORD29796,CUST20795,Aditya Roy,PROD19896,Tablet,Electronics,3/19/2077,18,2523,45414,North,Credit Card
ORD29797,CUST20796,Priya Verma,PROD19897,Power Bank,Electronics,3/20/2077,14,691,9674,West,COD
ORD29798,CUST20797,Sneha Iyer,PROD19898,Formal Shoes,Fashion,3/21/2077,15,3914,58710,South,UPI
ORD29799,CUST20798,David Thomas,PROD19899,Jeans,Fashion,3/22/2077,15,7695,115425,North,Credit Card
ORD29800,CUST20799,Rachel D'Silva,PROD19900,Wallet,Accessories,3/23/2077,1,836,836,East,Debit Card
ORD29801,CUST20800,Omar Sheikh,PROD19901,Sofa,Furniture,3/24/2077,19,2571,48849,North,Credit Card
ORD29802,CUST20801,Sunita Mishra,PROD19902,Microwave Oven,Home,3/25/2077,11,2850,31350,West,COD
ORD29803,CUST20802,Suresh Agarwal,PROD19903,Floor Lamp,Home Decor,3/26/2077,16,2089,33424,South,UPI
ORD29804,CUST20803,Ritika Kapoor,PROD19904,Pencil,Stationary,3/27/2077,12,6745,80940,North,Credit Card
ORD29805,CUST20804,Shruti Das,PROD19905,Travel Mug,Accessories,3/28/2077,12,5713,68556,East,Debit Card
ORD29806,CUST20805,Amit Singh,PROD19906,Skipping Rope,Accessories,3/29/2077,4,1894,7576,North,Credit Card
ORD29807,CUST20806,Karan Malhotra,PROD19907,Face Wash,Skin Care,3/30/2077,15,6739,101085,West,COD
ORD29808,CUST20807,Michael D'Souza,PROD19908,Puzzle Game,Game,3/31/2077,8,6409,51272,South,UPI
ORD29809,CUST20808,Maria Fernandes,PROD19909,Screen Protector,Electronics,4/1/2077,13,4991,64883,North,Credit Card
ORD29810,CUST20809,Imran Hussain,PROD19910,Pillow,Home Decor,4/2/2077,7,553,3871,East,Debit Card
ORD29811,CUST20810,Deepak Tiwari,PROD19911,Gaming Console,Electronics,4/3/2077,12,7111,85332,North,Credit Card
ORD29812,CUST20811,Anita Jain,PROD19912,USB Cable,Electronics,4/4/2077,4,9524,38096,West,COD
ORD29813,CUST20812,Varun Dhawan,PROD19913,Sandals,Fashion,4/5/2077,20,5133,102660,South,UPI
ORD29814,CUST20813,Akash Chatterjee,PROD19914,Jacket,Fashion,4/6/2077,14,9138,127932,North,Credit Card
ORD29815,CUST20814,Neha Gupta,PROD19915,Belt,Accessories,4/7/2077,5,6768,33840,East,Debit Card
ORD29816,CUST20815,Simran Kaur,PROD19916,Set Bed,Home Decor,4/8/2077,13,2763,35919,North,Credit Card
ORD29817,CUST20816,Chris Fernandes,PROD19917,Electric Kettle,Electronics,4/9/2077,14,4683,65562,West,COD
ORD29818,CUST20817,Samuel Joseph,PROD19918,LED Bulb,Electronics,4/10/2077,13,9255,120315,South,UPI
ORD29819,CUST20818,Faizan Ansari,PROD19919,Eraser,Stationary,4/11/2077,8,249,1992,North,Credit Card
ORD29820,CUST20819,Kavita Shukla,PROD19920,Thermos,Home,4/12/2077,8,1026,8208,East,Debit Card
ORD29821,CUST20820,Nitin Bansal,PROD19921,Treadmill,Accessories,4/13/2077,20,6739,134780,North,Credit Card
ORD29822,CUST20821,Tanya Sharma,PROD19922,Moisturizer,Skin Care,4/14/2077,14,4948,69272,West,COD
ORD29823,CUST20822,Priyanshu Singh,PROD19923,Board Game,Game,4/15/2077,14,5800,81200,South,UPI
ORD29824,CUST20823,Rohit Kumar,PROD19924,Phone Case,Accessories,4/16/2077,20,2146,42920,North,Credit Card
ORD29825,CUST20824,Gurpreet Singh,PROD19925,Cushion,Home Decor,4/17/2077,4,4693,18772,East,Debit Card
ORD29826,CUST20825,Anthony Rodrigues,PROD19926,Smartwatch,Accessories,4/18/2077,6,9229,55374,North,Credit Card
ORD29827,CUST20826,Yash Thakur,PROD19927,Keyboard,Electronics,4/19/2077,15,2686,40290,West,COD
ORD29828,CUST20827,Sana Khan,PROD19928,Flip Flops,Fashion,4/20/2077,4,9599,38396,South,UPI
ORD29829,CUST20828,Mukesh Chauhan,PROD19929,Hoodie,Fashion,4/21/2077,12,7883,94596,North,Credit Card
ORD29830,CUST20829,Komal Arora,PROD19930,Sunglasses,Accessories,4/22/2077,18,9812,176616,East,Debit Card
ORD29831,CUST20830,Yash Thakur,PROD19931,Wardrobe,Furniture,4/23/2077,10,7889,78890,North,Credit Card
ORD29832,CUST20831,Nikita Sharma,PROD19932,Toaster,Electronics,4/24/2077,8,5154,41232,West,COD
ORD29833,CUST20832,Anjali Mehta,PROD19933,Marker,Stationary,4/25/2077,17,831,14127,South,UPI
ORD29834,CUST20833,Manpreet Kaur,PROD19934,Shampoo,Skin Care,4/26/2077,3,2335,7005,North,Credit Card
ORD29835,CUST20834,Kevin D'Costa,PROD19935,Bluetooth Headphones,Electronics,4/27/2077,8,1318,10544,East,Debit Card
ORD29836,CUST20835,Chris Fernandes,PROD19936,Mouse,Electronics,4/28/2077,1,2435,2435,North,Credit Card
ORD29837,CUST20836,Ayesha Siddiqui,PROD19937,Heels,Fashion,4/29/2077,17,2295,39015,West,COD
ORD29838,CUST20837,Rekha Pandey,PROD19938,Sweater,Fashion,4/30/2077,16,6371,101936,South,UPI
ORD29839,CUST20838,Bharath Gaur,PROD19939,Cap,Fashion,5/1/2077,20,3834,76680,North,Credit Card
ORD29840,CUST20839,Megha Saxena,PROD19940,Study Table,Furniture,5/2/2077,8,2030,16240,East,Debit Card
ORD29841,CUST20840,Vikram Patel,PROD19941,Induction Cooktop,Electronics,5/3/2077,17,388,6596,North,Credit Card
ORD29842,CUST20841,Harpreet Singh,PROD19942,Marker,Stationary,5/4/2077,15,2112,31680,West,COD
ORD29843,CUST20842,Paul Joseph,PROD19943,Diary,Stationary,5/5/2077,3,301,903,South,UPI
ORD29844,CUST20843,Pooja Joshi,PROD19944,Bluetooth Headphones,Electronics,5/6/2077,9,7298,65682,North,Credit Card
ORD29845,CUST20844,Jasleen Kaur,PROD19945,Heels,Fashion,5/7/2077,1,4506,4506,East,Debit Card
ORD29846,CUST20845,Rahul Sharma,PROD19946,Hair Oil,Skin Care,5/8/2077,8,2361,18888,North,Credit Card
ORD29847,CUST20846,Priya Verma,PROD19947,Wireless Earbuds,Electronics,5/9/2077,19,6671,126749,West,COD
ORD29848,CUST20847,Amit Singh,PROD19948,Monitor,Electronics,5/10/2077,15,4713,70695,South,UPI
ORD29849,CUST20848,Rahul Sharma,PROD19949,Boots,Fashion,5/11/2077,13,6964,90532,North,Credit Card
ORD29850,CUST20849,Neha Gupta,PROD19950,Kurta,Fashion,5/12/2077,2,5945,11890,East,Debit Card
ORD29851,CUST20850,Rahul Sharma,PROD19951,Sandals,Fashion,5/13/2077,2,790,1580,North,Credit Card
ORD29852,CUST20851,Arjun Reddy,PROD19952,Printer,Electronics,5/14/2077,16,5490,87840,West,COD
ORD29853,CUST20852,John Mathew,PROD19953,Saree,Fashion,5/15/2077,12,6137,73644,South,UPI
ORD29854,CUST20853,Daniel George,PROD19954,Coffee Maker,Electronics,5/16/2077,4,5860,23440,North,Credit Card
ORD29855,CUST20854,Ali Khan,PROD19955,File Folder,Stationary,5/17/2077,12,5224,62688,East,Debit Card
ORD29856,CUST20855,Rajesh Yadav,PROD19956,Laptop,Electronics,5/18/2077,13,8052,104676,North,Credit Card
ORD29857,CUST20856,Ramesh Gupta,PROD19957,Shoes,Fashion,5/19/2077,13,3586,46618,West,COD
ORD29858,CUST20857,Harsh Vardhan,PROD19958,Phone,Electronics,5/20/2077,20,6623,132460,South,UPI
ORD29859,CUST20858,Aditya Roy,PROD19959,Headphones,Electronics,5/21/2077,20,5512,110240,North,Credit Card
ORD29860,CUST20859,Priya Verma,PROD19960,Desk,Furniture,5/22/2077,8,3887,31096,East,Debit Card
ORD29861,CUST20860,Sneha Iyer,PROD19961,Laptop,Electronics,5/23/2077,11,452,4972,North,Credit Card
ORD29862,CUST20861,David Thomas,PROD19962,DSLR Camera,Electronics,5/24/2077,6,3009,18054,West,COD
ORD29863,CUST20862,Rachel D'Silva,PROD19963,Running Shoes,Fashion,5/25/2077,19,7521,142899,South,UPI
ORD29864,CUST20863,Omar Sheikh,PROD19964,T-Shirt,Fashion,5/26/2077,14,1119,15666,North,Credit Card
ORD29865,CUST20864,Sunita Mishra,PROD19965,Handbag,Accessories,5/27/2077,4,8419,33676,East,Debit Card
ORD29866,CUST20865,Suresh Agarwal,PROD19966,Dining Table,Furniture,5/28/2077,7,7211,50477,North,Credit Card
ORD29867,CUST20866,Ritika Kapoor,PROD19967,Coffee Maker,Electronics,5/29/2077,15,8351,125265,West,COD
ORD29868,CUST20867,Shruti Das,PROD19968,Table Lamp,Home Decor,5/30/2077,7,7208,50456,South,UPI
ORD29869,CUST20868,Amit Singh,PROD19969,Notebook,Stationary,5/31/2077,12,2858,34296,North,Credit Card
ORD29870,CUST20869,Karan Malhotra,PROD19970,Water Bottle,Accessories,6/1/2077,2,1805,3610,East,Debit Card
ORD29871,CUST20870,Michael D'Souza,PROD19971,Gym Dumbbells,Accessories,6/2/2077,2,5721,11442,North,Credit Card
ORD29872,CUST20871,Maria Fernandes,PROD19972,Perfume,Accessories,6/3/2077,18,2295,41310,West,COD
ORD29873,CUST20872,Imran Hussain,PROD19973,Toy Car,Toy,6/4/2077,3,1240,3720,South,UPI
ORD29874,CUST20873,Deepak Tiwari,PROD19974,Mobile Charger,Electronics,6/5/2077,17,7258,123386,North,Credit Card
ORD29875,CUST20874,Anita Jain,PROD19975,Curtains,Home Decor,6/6/2077,7,8172,57204,East,Debit Card
ORD29876,CUST20875,Varun Dhawan,PROD19976,Smartphone,Electronics,6/7/2077,18,1027,18486,North,Credit Card
ORD29877,CUST20876,Akash Chatterjee,PROD19977,Webcam,Electronics,6/8/2077,18,5502,99036,West,COD
ORD29878,CUST20877,Neha Gupta,PROD19978,Sneakers,Fashion,6/9/2077,15,6903,103545,South,UPI
ORD29879,CUST20878,Simran Kaur,PROD19979,Shirt,Fashion,6/10/2077,13,2793,36309,North,Credit Card
ORD29880,CUST20879,Chris Fernandes,PROD19980,Backpack,Accessories,6/11/2077,1,5882,5882,East,Debit Card
ORD29881,CUST20880,Samuel Joseph,PROD19981,Office Chair,Home Decor,6/12/2077,14,2056,28784,North,Credit Card
ORD29882,CUST20881,Faizan Ansari,PROD19982,Blender,Electronics,6/13/2077,4,6638,26552,West,COD
ORD29883,CUST20882,Kavita Shukla,PROD19983,Ceiling Light,Electronics,6/14/2077,2,1953,3906,South,UPI
ORD29884,CUST20883,Nitin Bansal,PROD19984,Pen,Stationary,6/15/2077,11,9059,99649,North,Credit Card
ORD29885,CUST20884,Tanya Sharma,PROD19985,Lunch Box,Home ,6/16/2077,7,2545,17815,East,Debit Card
ORD29886,CUST20885,Priyanshu Singh,PROD19986,Yoga Mat,Accessories,6/17/2077,14,4599,64386,North,Credit Card
ORD29887,CUST20886,Rohit Kumar,PROD19987,Deodorant,Accessories,6/18/2077,20,4255,85100,West,COD
ORD29888,CUST20887,Gurpreet Singh,PROD19988,Teddy Bear,Toy,6/19/2077,18,6588,118584,South,UPI
ORD29889,CUST20888,Anthony Rodrigues,PROD19989,Laptop Bag,Accessories,6/20/2077,8,367,2936,North,Credit Card
ORD29890,CUST20889,Yash Thakur,PROD19990,Bedsheet,Home Decor,6/21/2077,16,1774,28384,East,Debit Card
ORD29891,CUST20890,Sana Khan,PROD19991,Tablet,Electronics,6/22/2077,18,5997,107946,North,Credit Card
ORD29892,CUST20891,Mukesh Chauhan,PROD19992,Power Bank,Electronics,6/23/2077,11,3304,36344,West,COD
ORD29893,CUST20892,Komal Arora,PROD19993,Formal Shoes,Fashion,6/24/2077,17,2160,36720,South,UPI
ORD29894,CUST20893,Yash Thakur,PROD19994,Jeans,Fashion,6/25/2077,20,6676,133520,North,Credit Card
ORD29895,CUST20894,Nikita Sharma,PROD19995,Wallet,Accessories,6/26/2077,4,7466,29864,East,Debit Card
ORD29896,CUST20895,Anjali Mehta,PROD19996,Sofa,Furniture,6/27/2077,20,2950,59000,North,Credit Card
