order_id,customer_id,customer_name,product_id,product_name,category,order_date,quantity,price,revenue,region,payment_method,order_month,order_year,customer_id,recency,frequency,monetary,r_score,f_score,m_score,customer_segment
ORD29829,CUST20828,Mukesh Chauhan,PROD19929,Hoodie,Fashion,4/4/2026,12,7883,94596,North,Credit Card,April    ,2026,CUST17360,1,1,96558,4,5,5,Loyal Customers
ORD29830,CUST20829,Komal Arora,PROD19930,Sunglasses,Accessories,4/4/2026,18,9812,176616,East,Debit Card,April    ,2026,CUST6835,1,1,96560,4,5,5,Loyal Customers
ORD29831,CUST20830,Yash Thakur,PROD19931,Wardrobe,Furniture,4/4/2026,10,7889,78890,North,Credit Card,April    ,2026,CUST22408,1,1,96564,4,5,5,Loyal Customers
ORD29832,CUST20831,Nikita Sharma,PROD19932,Toaster,Electronics,4/4/2026,8,5154,41232,West,Cod,April    ,2026,CUST6946,1,1,96569,4,5,5,Loyal Customers
ORD29833,CUST20832,Anjali Mehta,PROD19933,Marker,Stationary,4/4/2026,17,831,14127,South,Upi,April    ,2026,CUST7470,1,1,96569,4,5,5,Loyal Customers
ORD29834,CUST20833,Manpreet Kaur,PROD19934,Shampoo,Skin Care,4/4/2026,3,2335,7005,North,Credit Card,April    ,2026,CUST25788,1,1,96624,4,5,5,Loyal Customers
ORD29835,CUST20834,Kevin D'Costa,PROD19935,Bluetooth Headphones,Electronics,4/4/2026,8,1318,10544,East,Debit Card,April    ,2026,CUST2911,1,1,96635,4,5,5,Loyal Customers
ORD29836,CUST20835,Chris Fernandes,PROD19936,Mouse,Electronics,4/4/2026,1,2435,2435,North,Credit Card,April    ,2026,CUST2436,1,1,96672,4,5,5,Loyal Customers
ORD29837,CUST20836,Ayesha Siddiqui,PROD19937,Heels,Fashion,4/4/2026,17,2295,39015,West,Cod,April    ,2026,CUST9540,1,1,96672,4,5,5,Loyal Customers
ORD29838,CUST20837,Rekha Pandey,PROD19938,Sweater,Fashion,4/4/2026,16,6371,101936,South,Upi,April    ,2026,CUST24444,1,1,96700,4,5,5,Loyal Customers
ORD29839,CUST20838,Bharath Gaur,PROD19939,Cap,Fashion,4/4/2026,20,3834,76680,North,Credit Card,April    ,2026,CUST2354,1,1,96708,4,5,5,Loyal Customers
ORD29840,CUST20839,Megha Saxena,PROD19940,Study Table,Furniture,4/4/2026,8,2030,16240,East,Debit Card,April    ,2026,CUST16179,1,1,96708,4,5,5,Loyal Customers
ORD29841,CUST20840,Vikram Patel,PROD19941,Induction Cooktop,Electronics,4/4/2026,17,388,6596,North,Credit Card,April    ,2026,CUST9602,1,1,96733,4,5,5,Loyal Customers
ORD29842,CUST20841,Harpreet Singh,PROD19942,Marker,Stationary,4/4/2026,15,2112,31680,West,Cod,April    ,2026,CUST22143,1,1,96740,4,5,5,Loyal Customers
ORD29843,CUST20842,Paul Joseph,PROD19943,Diary,Stationary,4/4/2026,3,301,903,South,Upi,April    ,2026,CUST17708,1,1,96748,4,5,5,Loyal Customers
ORD29844,CUST20843,Pooja Joshi,PROD19944,Bluetooth Headphones,Electronics,4/4/2026,9,7298,65682,North,Credit Card,April    ,2026,CUST5163,1,1,96760,4,5,5,Loyal Customers
ORD29845,CUST20844,Jasleen Kaur,PROD19945,Heels,Fashion,4/4/2026,1,4506,4506,East,Debit Card,April    ,2026,CUST5535,1,1,96786,4,5,5,Loyal Customers
ORD29846,CUST20845,Rahul Sharma,PROD19946,Hair Oil,Skin Care,4/4/2026,8,2361,18888,North,Credit Card,April    ,2026,CUST6894,1,1,96800,4,5,5,Loyal Customers
ORD29847,CUST20846,Priya Verma,PROD19947,Wireless Earbuds,Electronics,4/4/2026,19,6671,126749,West,Cod,April    ,2026,CUST25683,1,1,96800,4,5,5,Loyal Customers
ORD29848,CUST20847,Amit Singh,PROD19948,Monitor,Electronics,4/4/2026,15,4713,70695,South,Upi,April    ,2026,CUST8084,1,1,96804,4,5,5,Loyal Customers
ORD29849,CUST20848,Rahul Sharma,PROD19949,Boots,Fashion,4/4/2026,13,6964,90532,North,Credit Card,April    ,2026,CUST14535,1,1,96805,4,5,5,Loyal Customers
ORD29850,CUST20849,Neha Gupta,PROD19950,Kurta,Fashion,4/4/2026,2,5945,11890,East,Debit Card,April    ,2026,CUST16386,1,1,96810,4,5,5,Loyal Customers
ORD29851,CUST20850,Rahul Sharma,PROD19951,Sandals,Fashion,4/4/2026,2,790,1580,North,Credit Card,April    ,2026,CUST3891,1,1,96837,4,5,5,Loyal Customers
ORD29852,CUST20851,Arjun Reddy,PROD19952,Printer,Electronics,4/4/2026,16,5490,87840,West,Cod,April    ,2026,CUST4863,1,1,96838,4,5,5,Loyal Customers
ORD29853,CUST20852,John Mathew,PROD19953,Saree,Fashion,4/4/2026,12,6137,73644,South,Upi,April    ,2026,CUST16000,1,1,96866,4,5,5,Loyal Customers
ORD29854,CUST20853,Daniel George,PROD19954,Coffee Maker,Electronics,4/4/2026,4,5860,23440,North,Credit Card,April    ,2026,CUST18085,1,1,96870,4,5,5,Loyal Customers
ORD29855,CUST20854,Ali Khan,PROD19955,File Folder,Stationary,4/4/2026,12,5224,62688,East,Debit Card,April    ,2026,CUST14521,1,1,96870,4,5,5,Loyal Customers
ORD29856,CUST20855,Rajesh Yadav,PROD19956,Laptop,Electronics,4/4/2026,13,8052,104676,North,Credit Card,April    ,2026,CUST12829,1,1,96876,4,5,5,Loyal Customers
ORD29857,CUST20856,Ramesh Gupta,PROD19957,Shoes,Fashion,4/4/2026,13,3586,46618,West,Cod,April    ,2026,CUST17995,1,1,96883,4,5,5,Loyal Customers
ORD29858,CUST20857,Harsh Vardhan,PROD19958,Phone,Electronics,4/4/2026,20,6623,132460,South,Upi,April    ,2026,CUST4094,1,1,96883,4,5,5,Loyal Customers
ORD29859,CUST20858,Aditya Roy,PROD19959,Headphones,Electronics,4/4/2026,20,5512,110240,North,Credit Card,April    ,2026,CUST9422,1,1,96894,4,5,5,Loyal Customers
ORD29860,CUST20859,Priya Verma,PROD19960,Desk,Furniture,4/4/2026,8,3887,31096,East,Debit Card,April    ,2026,CUST10933,1,1,96900,4,5,5,Loyal Customers
ORD29861,CUST20860,Sneha Iyer,PROD19961,Laptop,Electronics,4/4/2026,11,452,4972,North,Credit Card,April    ,2026,CUST17600,1,1,96912,4,5,5,Loyal Customers
ORD29862,CUST20861,David Thomas,PROD19962,Dslr Camera,Electronics,4/4/2026,6,3009,18054,West,Cod,April    ,2026,CUST4701,1,1,96915,4,5,5,Loyal Customers
ORD29863,CUST20862,Rachel D'Silva,PROD19963,Running Shoes,Fashion,4/4/2026,19,7521,142899,South,Upi,April    ,2026,CUST24095,1,1,96932,4,5,5,Loyal Customers
ORD29864,CUST20863,Omar Sheikh,PROD19964,T-Shirt,Fashion,4/4/2026,14,1119,15666,North,Credit Card,April    ,2026,CUST11519,1,1,96964,4,5,5,Loyal Customers
ORD29865,CUST20864,Sunita Mishra,PROD19965,Handbag,Accessories,4/4/2026,4,8419,33676,East,Debit Card,April    ,2026,CUST17639,1,1,96980,4,5,5,Loyal Customers
ORD29866,CUST20865,Suresh Agarwal,PROD19966,Dining Table,Furniture,4/4/2026,7,7211,50477,North,Credit Card,April    ,2026,CUST23393,1,1,96992,4,5,5,Loyal Customers
ORD29867,CUST20866,Ritika Kapoor,PROD19967,Coffee Maker,Electronics,4/4/2026,15,8351,125265,West,Cod,April    ,2026,CUST8856,1,1,97014,4,5,5,Loyal Customers
ORD29868,CUST20867,Shruti Das,PROD19968,Table Lamp,Home Decor,4/4/2026,7,7208,50456,South,Upi,April    ,2026,CUST10364,1,1,97020,4,5,5,Loyal Customers
ORD29869,CUST20868,Amit Singh,PROD19969,Notebook,Stationary,4/4/2026,12,2858,34296,North,Credit Card,April    ,2026,CUST24462,1,1,97020,4,5,5,Loyal Customers
ORD29870,CUST20869,Karan Malhotra,PROD19970,Water Bottle,Accessories,4/4/2026,2,1805,3610,East,Debit Card,April    ,2026,CUST5662,1,1,97035,4,5,5,Loyal Customers
ORD29871,CUST20870,Michael D'Souza,PROD19971,Gym Dumbbells,Accessories,4/4/2026,2,5721,11442,North,Credit Card,April    ,2026,CUST12741,1,1,97056,4,5,5,Loyal Customers
ORD29872,CUST20871,Maria Fernandes,PROD19972,Perfume,Accessories,4/4/2026,18,2295,41310,West,Cod,April    ,2026,CUST19221,1,1,97068,4,5,5,Loyal Customers
ORD29873,CUST20872,Imran Hussain,PROD19973,Toy Car,Toy,4/4/2026,3,1240,3720,South,Upi,April    ,2026,CUST16591,1,1,97087,4,5,5,Loyal Customers
ORD29874,CUST20873,Deepak Tiwari,PROD19974,Mobile Charger,Electronics,4/4/2026,17,7258,123386,North,Credit Card,April    ,2026,CUST10146,1,1,97092,4,5,5,Loyal Customers
ORD29875,CUST20874,Anita Jain,PROD19975,Curtains,Home Decor,4/4/2026,7,8172,57204,East,Debit Card,April    ,2026,CUST5474,1,1,97100,4,5,5,Loyal Customers
ORD29876,CUST20875,Varun Dhawan,PROD19976,Smartphone,Electronics,4/4/2026,18,1027,18486,North,Credit Card,April    ,2026,CUST2875,1,1,97104,4,5,5,Loyal Customers
ORD29877,CUST20876,Akash Chatterjee,PROD19977,Webcam,Electronics,4/4/2026,18,5502,99036,West,Cod,April    ,2026,CUST10197,1,1,97120,4,5,5,Loyal Customers
ORD29878,CUST20877,Neha Gupta,PROD19978,Sneakers,Fashion,4/4/2026,15,6903,103545,South,Upi,April    ,2026,CUST5421,1,1,97123,4,5,5,Loyal Customers
ORD29879,CUST20878,Simran Kaur,PROD19979,Shirt,Fashion,4/4/2026,13,2793,36309,North,Credit Card,April    ,2026,CUST25760,1,1,97132,4,5,5,Loyal Customers
ORD29880,CUST20879,Chris Fernandes,PROD19980,Backpack,Accessories,4/4/2026,1,5882,5882,East,Debit Card,April    ,2026,CUST3421,1,1,97149,4,5,5,Loyal Customers
ORD29881,CUST20880,Samuel Joseph,PROD19981,Office Chair,Home Decor,4/4/2026,14,2056,28784,North,Credit Card,April    ,2026,CUST13755,1,1,97149,4,5,5,Loyal Customers
ORD29882,CUST20881,Faizan Ansari,PROD19982,Blender,Electronics,4/4/2026,4,6638,26552,West,Cod,April    ,2026,CUST17475,1,1,97164,4,5,5,Loyal Customers
ORD29883,CUST20882,Kavita Shukla,PROD19983,Ceiling Light,Electronics,4/4/2026,2,1953,3906,South,Upi,April    ,2026,CUST13649,1,1,97174,4,5,5,Loyal Customers
ORD29884,CUST20883,Nitin Bansal,PROD19984,Pen,Stationary,4/4/2026,11,9059,99649,North,Credit Card,April    ,2026,CUST20436,1,1,97180,4,5,5,Loyal Customers
ORD29885,CUST20884,Tanya Sharma,PROD19985,Lunch Box,Home ,4/4/2026,7,2545,17815,East,Debit Card,April    ,2026,CUST12253,1,1,97184,4,5,5,Loyal Customers
ORD29886,CUST20885,Priyanshu Singh,PROD19986,Yoga Mat,Accessories,4/4/2026,14,4599,64386,North,Credit Card,April    ,2026,CUST23041,1,1,97184,4,5,5,Loyal Customers
ORD29887,CUST20886,Rohit Kumar,PROD19987,Deodorant,Accessories,4/4/2026,20,4255,85100,West,Cod,April    ,2026,CUST22145,1,1,97184,4,5,5,Loyal Customers
ORD29888,CUST20887,Gurpreet Singh,PROD19988,Teddy Bear,Toy,4/4/2026,18,6588,118584,South,Upi,April    ,2026,CUST2473,1,1,97185,4,5,5,Loyal Customers
ORD29889,CUST20888,Anthony Rodrigues,PROD19989,Laptop Bag,Accessories,4/4/2026,8,367,2936,North,Credit Card,April    ,2026,CUST10499,1,1,97210,4,5,5,Loyal Customers
ORD29890,CUST20889,Yash Thakur,PROD19990,Bedsheet,Home Decor,4/4/2026,16,1774,28384,East,Debit Card,April    ,2026,CUST11842,1,1,97212,4,5,5,Loyal Customers
ORD29891,CUST20890,Sana Khan,PROD19991,Tablet,Electronics,4/4/2026,18,5997,107946,North,Credit Card,April    ,2026,CUST2811,1,1,97212,4,5,5,Loyal Customers
ORD29892,CUST20891,Mukesh Chauhan,PROD19992,Power Bank,Electronics,4/4/2026,11,3304,36344,West,Cod,April    ,2026,CUST17266,1,1,97215,4,5,5,Loyal Customers
ORD29893,CUST20892,Komal Arora,PROD19993,Formal Shoes,Fashion,4/4/2026,17,2160,36720,South,Upi,April    ,2026,CUST20210,1,1,97236,4,5,5,Loyal Customers
ORD29894,CUST20893,Yash Thakur,PROD19994,Jeans,Fashion,4/4/2026,20,6676,133520,North,Credit Card,April    ,2026,CUST3448,1,1,97240,4,5,5,Loyal Customers
ORD29895,CUST20894,Nikita Sharma,PROD19995,Wallet,Accessories,4/4/2026,4,7466,29864,East,Debit Card,April    ,2026,CUST7674,1,1,97260,4,5,5,Loyal Customers
ORD29896,CUST20895,Anjali Mehta,PROD19996,Sofa,Furniture,4/4/2026,20,2950,59000,North,Credit Card,April    ,2026,CUST17716,1,1,97262,4,5,5,Loyal Customers
ORD29897,CUST20896,Manpreet Kaur,PROD19997,Microwave Oven,Home,4/4/2026,2,5959,11918,West,Cod,April    ,2026,CUST20248,1,1,97299,4,5,5,Loyal Customers
ORD29898,CUST20897,Kevin D'Costa,PROD19998,Floor Lamp,Home Decor,4/4/2026,1,4832,4832,South,Upi,April    ,2026,CUST13494,1,1,97310,4,5,5,Loyal Customers
ORD29899,CUST20898,Chris Fernandes,PROD19999,Pencil,Stationary,4/4/2026,8,7621,60968,North,Credit Card,April    ,2026,CUST14390,1,1,97318,4,5,5,Loyal Customers
ORD29900,CUST20899,Ayesha Siddiqui,PROD20000,Travel Mug,Accessories,4/4/2026,3,2147,6441,East,Debit Card,April    ,2026,CUST18729,1,1,97318,4,5,5,Loyal Customers
ORD29964,CUST20963,Rekha Pandey,PROD20064,Notebook,Stationary,4/4/2026,1,1330,1330,North,Credit Card,April    ,2026,CUST20715,1,1,97340,4,5,5,Loyal Customers
ORD29901,CUST20900,Rekha Pandey,PROD20001,Skipping Rope,Accessories,4/4/2026,12,7166,85992,North,Credit Card,April    ,2026,CUST10269,1,1,97344,4,5,5,Loyal Customers
ORD29902,CUST20901,Bharath Gaur,PROD20002,Face Wash,Skin Care,4/4/2026,4,5419,21676,West,Cod,April    ,2026,CUST2273,1,1,97344,4,5,5,Loyal Customers
ORD29903,CUST20902,Megha Saxena,PROD20003,Puzzle Game,Game,4/4/2026,9,9862,88758,South,Upi,April    ,2026,CUST14716,1,1,97370,4,5,5,Loyal Customers
ORD29904,CUST20903,Vikram Patel,PROD20004,Screen Protector,Electronics,4/4/2026,19,4733,89927,North,Credit Card,April    ,2026,CUST5184,1,1,97380,4,5,5,Loyal Customers
ORD29905,CUST20904,Harpreet Singh,PROD20005,Pillow,Home Decor,4/4/2026,14,8377,117278,East,Debit Card,April    ,2026,CUST2365,1,1,97380,4,5,5,Loyal Customers
ORD29906,CUST20905,Paul Joseph,PROD20006,Gaming Console,Electronics,4/4/2026,6,1556,9336,North,Credit Card,April    ,2026,CUST5294,1,1,97396,4,5,5,Loyal Customers
ORD29907,CUST20906,Pooja Joshi,PROD20007,Usb Cable,Electronics,4/4/2026,12,6871,82452,West,Cod,April    ,2026,CUST8475,1,1,97405,4,5,5,Loyal Customers
ORD29908,CUST20907,Jasleen Kaur,PROD20008,Sandals,Fashion,4/4/2026,19,8247,156693,South,Upi,April    ,2026,CUST10239,1,1,97420,4,5,5,Loyal Customers
ORD29909,CUST20908,Rahul Sharma,PROD20009,Jacket,Fashion,4/4/2026,17,2996,50932,North,Credit Card,April    ,2026,CUST9653,1,1,97455,4,5,5,Loyal Customers
ORD29910,CUST20909,Priya Verma,PROD20010,Belt,Accessories,4/4/2026,5,5551,27755,East,Debit Card,April    ,2026,CUST5384,1,1,97474,4,5,5,Loyal Customers
ORD29911,CUST20910,Amit Singh,PROD20011,Set Bed,Home Decor,4/4/2026,13,470,6110,North,Credit Card,April    ,2026,CUST19247,1,1,97482,4,5,5,Loyal Customers
ORD29912,CUST20911,Rahul Sharma,PROD20012,Electric Kettle,Electronics,4/4/2026,4,3637,14548,West,Cod,April    ,2026,CUST15441,1,1,97487,4,5,5,Loyal Customers
ORD29913,CUST20912,Neha Gupta,PROD20013,Led Bulb,Electronics,4/4/2026,20,9582,191640,South,Upi,April    ,2026,CUST21313,1,1,97490,4,5,5,Loyal Customers
ORD29914,CUST20913,Rahul Sharma,PROD20014,Eraser,Stationary,4/4/2026,10,6510,65100,North,Credit Card,April    ,2026,CUST16366,1,1,97495,4,5,5,Loyal Customers
ORD29915,CUST20914,Arjun Reddy,PROD20015,Thermos,Home,4/4/2026,15,5012,75180,East,Debit Card,April    ,2026,CUST2381,1,1,97500,4,5,5,Loyal Customers
ORD29916,CUST20915,John Mathew,PROD20016,Treadmill,Accessories,4/4/2026,6,8122,48732,North,Credit Card,April    ,2026,CUST16247,1,1,97524,4,5,5,Loyal Customers
ORD29917,CUST20916,Daniel George,PROD20017,Moisturizer,Skin Care,4/4/2026,18,1904,34272,West,Cod,April    ,2026,CUST20745,1,1,97527,4,5,5,Loyal Customers
ORD29918,CUST20917,Ali Khan,PROD20018,Board Game,Game,4/4/2026,10,5894,58940,South,Upi,April    ,2026,CUST22511,1,1,97536,4,5,5,Loyal Customers
ORD29919,CUST20918,Rajesh Yadav,PROD20019,Phone Case,Accessories,4/4/2026,3,6256,18768,North,Credit Card,April    ,2026,CUST10546,1,1,97560,4,5,5,Loyal Customers
ORD29920,CUST20919,Ramesh Gupta,PROD20020,Cushion,Home Decor,4/4/2026,10,5740,57400,East,Debit Card,April    ,2026,CUST12692,1,1,97566,4,5,5,Loyal Customers
ORD29921,CUST20920,Harsh Vardhan,PROD20021,Smartwatch,Accessories,4/4/2026,20,8249,164980,North,Credit Card,April    ,2026,CUST17801,1,1,97580,4,5,5,Loyal Customers
ORD29922,CUST20921,Aditya Roy,PROD20022,Keyboard,Electronics,4/4/2026,18,1825,32850,West,Cod,April    ,2026,CUST8733,1,1,97596,4,5,5,Loyal Customers
ORD29923,CUST20922,Priya Verma,PROD20023,Flip Flops,Fashion,4/4/2026,10,6332,63320,South,Upi,April    ,2026,CUST25784,1,1,97614,4,5,5,Loyal Customers
ORD29924,CUST20923,Sneha Iyer,PROD20024,Hoodie,Fashion,4/4/2026,4,3177,12708,North,Credit Card,April    ,2026,CUST22975,1,1,97620,4,5,5,Loyal Customers
ORD29925,CUST20924,David Thomas,PROD20025,Sunglasses,Accessories,4/4/2026,20,1166,23320,East,Debit Card,April    ,2026,CUST10361,1,1,97648,4,5,5,Loyal Customers
ORD29926,CUST20925,Rachel D'Silva,PROD20026,Wardrobe,Furniture,4/4/2026,10,7173,71730,North,Credit Card,April    ,2026,CUST4611,1,1,97650,4,5,5,Loyal Customers
ORD29927,CUST20926,Omar Sheikh,PROD20027,Toaster,Electronics,4/4/2026,20,1994,39880,West,Cod,April    ,2026,CUST13801,1,1,97650,4,5,5,Loyal Customers
ORD29928,CUST20927,Sunita Mishra,PROD20028,Marker,Stationary,4/4/2026,13,5847,76011,South,Upi,April    ,2026,CUST10615,1,1,97650,4,5,5,Loyal Customers
ORD29929,CUST20928,Suresh Agarwal,PROD20029,Shampoo,Skin Care,4/4/2026,13,3988,51844,North,Credit Card,April    ,2026,CUST2664,1,1,97658,4,5,5,Loyal Customers
ORD29930,CUST20929,Ritika Kapoor,PROD20030,Bluetooth Headphones,Electronics,4/4/2026,18,917,16506,East,Debit Card,April    ,2026,CUST8853,1,1,97680,4,5,5,Loyal Customers
ORD29931,CUST20930,Shruti Das,PROD20031,Mouse,Electronics,4/4/2026,6,7184,43104,North,Credit Card,April    ,2026,CUST22034,1,1,97692,4,5,5,Loyal Customers
ORD29932,CUST20931,Amit Singh,PROD20032,Heels,Fashion,4/4/2026,6,9718,58308,West,Cod,April    ,2026,CUST19334,1,1,97692,4,5,5,Loyal Customers
ORD29933,CUST20932,Karan Malhotra,PROD20033,Sweater,Fashion,4/4/2026,9,4155,37395,South,Upi,April    ,2026,CUST13540,1,1,97700,4,5,5,Loyal Customers
ORD29934,CUST20933,Michael D'Souza,PROD20034,Cap,Fashion,4/4/2026,2,2529,5058,North,Credit Card,April    ,2026,CUST16549,1,1,97704,4,5,5,Loyal Customers
ORD29935,CUST20934,Maria Fernandes,PROD20035,Study Table,Furniture,4/4/2026,8,3222,25776,East,Debit Card,April    ,2026,CUST3376,1,1,97716,4,5,5,Loyal Customers
ORD29936,CUST20935,Imran Hussain,PROD20036,Induction Cooktop,Electronics,4/4/2026,18,4372,78696,North,Credit Card,April    ,2026,CUST8831,1,1,97724,4,5,5,Loyal Customers
ORD29937,CUST20936,Deepak Tiwari,PROD20037,Marker,Stationary,4/4/2026,15,1676,25140,West,Cod,April    ,2026,CUST22606,1,1,97740,4,5,5,Loyal Customers
ORD29938,CUST20937,Anita Jain,PROD20038,Diary,Stationary,4/4/2026,12,6292,75504,South,Upi,April    ,2026,CUST7843,1,1,97750,4,5,5,Loyal Customers
ORD29939,CUST20938,Varun Dhawan,PROD20039,Bluetooth Headphones,Electronics,4/4/2026,19,5693,108167,North,Credit Card,April    ,2026,CUST16319,1,1,97786,4,5,5,Loyal Customers
ORD29940,CUST20939,Akash Chatterjee,PROD20040,Heels,Fashion,4/4/2026,4,1879,7516,East,Debit Card,April    ,2026,CUST26016,1,1,97801,4,5,5,Loyal Customers
ORD29941,CUST20940,Neha Gupta,PROD20041,Hair Oil,Skin Care,4/4/2026,13,5287,68731,North,Credit Card,April    ,2026,CUST18526,1,1,97818,4,5,5,Loyal Customers
ORD29942,CUST20941,Simran Kaur,PROD20042,Wireless Earbuds,Electronics,4/4/2026,2,822,1644,West,Cod,April    ,2026,CUST24812,1,1,97820,4,5,5,Loyal Customers
ORD29943,CUST20942,Chris Fernandes,PROD20043,Monitor,Electronics,4/4/2026,16,4057,64912,South,Upi,April    ,2026,CUST5245,1,1,97820,4,5,5,Loyal Customers
ORD29944,CUST20943,Samuel Joseph,PROD20044,Boots,Fashion,4/4/2026,19,8388,159372,North,Credit Card,April    ,2026,CUST21656,1,1,97823,4,5,5,Loyal Customers
ORD29945,CUST20944,Faizan Ansari,PROD20045,Kurta,Fashion,4/4/2026,14,304,4256,East,Debit Card,April    ,2026,CUST14446,1,1,97840,4,5,5,Loyal Customers
ORD29946,CUST20945,Kavita Shukla,PROD20046,Sandals,Fashion,4/4/2026,10,2849,28490,North,Credit Card,April    ,2026,CUST13718,1,1,97840,4,5,5,Loyal Customers
ORD29947,CUST20946,Nitin Bansal,PROD20047,Printer,Electronics,4/4/2026,3,1991,5973,West,Cod,April    ,2026,CUST18988,1,1,97860,4,5,5,Loyal Customers
ORD29948,CUST20947,Tanya Sharma,PROD20048,Saree,Fashion,4/4/2026,9,2713,24417,South,Upi,April    ,2026,CUST21856,1,1,97860,4,5,5,Loyal Customers
ORD29949,CUST20948,Priyanshu Singh,PROD20049,Coffee Maker,Electronics,4/4/2026,16,1862,29792,North,Credit Card,April    ,2026,CUST17518,1,1,97870,4,5,5,Loyal Customers
ORD29950,CUST20949,Rohit Kumar,PROD20050,File Folder,Stationary,4/4/2026,17,5310,90270,East,Debit Card,April    ,2026,CUST4152,1,1,97878,4,5,5,Loyal Customers
ORD29951,CUST20950,Gurpreet Singh,PROD20051,Laptop,Electronics,4/4/2026,7,1379,9653,North,Credit Card,April    ,2026,CUST5160,1,1,97888,4,5,5,Loyal Customers
ORD29952,CUST20951,Anthony Rodrigues,PROD20052,Shoes,Fashion,4/4/2026,15,9402,141030,West,Cod,April    ,2026,CUST18240,1,1,97888,4,5,5,Loyal Customers
ORD29953,CUST20952,Yash Thakur,PROD20053,Phone,Electronics,4/4/2026,17,483,8211,South,Upi,April    ,2026,CUST24837,1,1,97920,4,5,5,Loyal Customers
ORD29954,CUST20953,Sana Khan,PROD20054,Headphones,Electronics,4/4/2026,19,5952,113088,North,Credit Card,April    ,2026,CUST16686,1,1,97952,4,5,5,Loyal Customers
ORD29955,CUST20954,Mukesh Chauhan,PROD20055,Desk,Furniture,4/4/2026,7,2198,15386,East,Debit Card,April    ,2026,CUST24414,1,1,97955,4,5,5,Loyal Customers
ORD29956,CUST20955,Komal Arora,PROD20056,Laptop,Electronics,4/4/2026,15,2419,36285,North,Credit Card,April    ,2026,CUST10421,1,1,97965,4,5,5,Loyal Customers
ORD29957,CUST20956,Yash Thakur,PROD20057,Dslr Camera,Electronics,4/4/2026,12,4221,50652,West,Cod,April    ,2026,CUST4044,1,1,97980,4,5,5,Loyal Customers
ORD29958,CUST20957,Nikita Sharma,PROD20058,Running Shoes,Fashion,4/4/2026,6,3871,23226,South,Upi,April    ,2026,CUST17235,1,1,97990,4,5,5,Loyal Customers
ORD29959,CUST20958,Anjali Mehta,PROD20059,T-Shirt,Fashion,4/4/2026,11,9083,99913,North,Credit Card,April    ,2026,CUST11895,1,1,97992,4,5,5,Loyal Customers
ORD29960,CUST20959,Manpreet Kaur,PROD20060,Handbag,Accessories,4/4/2026,14,2381,33334,East,Debit Card,April    ,2026,CUST3893,1,1,97999,4,5,5,Loyal Customers
ORD29961,CUST20960,Kevin D'Costa,PROD20061,Dining Table,Furniture,4/4/2026,11,9402,103422,North,Credit Card,April    ,2026,CUST20730,1,1,98000,4,5,5,Loyal Customers
ORD29962,CUST20961,Chris Fernandes,PROD20062,Coffee Maker,Electronics,4/4/2026,1,4619,4619,West,Cod,April    ,2026,CUST5774,1,1,98021,4,5,5,Loyal Customers
ORD29963,CUST20962,Ayesha Siddiqui,PROD20063,Table Lamp,Home Decor,4/4/2026,11,1749,19239,South,Upi,April    ,2026,CUST8283,1,1,98028,4,5,5,Loyal Customers
ORD29965,CUST20964,Bharath Gaur,PROD20065,Water Bottle,Accessories,4/4/2026,2,1551,3102,East,Debit Card,April    ,2026,CUST16973,1,1,98032,4,5,5,Loyal Customers
ORD29966,CUST20965,Megha Saxena,PROD20066,Gym Dumbbells,Accessories,4/4/2026,5,413,2065,North,Credit Card,April    ,2026,CUST2756,1,1,98052,4,5,5,Loyal Customers
ORD29967,CUST20966,Vikram Patel,PROD20067,Perfume,Accessories,4/4/2026,4,8596,34384,West,Cod,April    ,2026,CUST16971,1,1,98056,4,5,5,Loyal Customers
ORD29968,CUST20967,Harpreet Singh,PROD20068,Toy Car,Toy,4/4/2026,6,4361,26166,South,Upi,April    ,2026,CUST11773,1,1,98085,4,5,5,Loyal Customers
ORD29969,CUST20968,Paul Joseph,PROD20069,Mobile Charger,Electronics,4/4/2026,2,4275,8550,North,Credit Card,April    ,2026,CUST3540,1,1,98097,4,5,5,Loyal Customers
ORD29970,CUST20969,Pooja Joshi,PROD20070,Curtains,Home Decor,4/4/2026,9,9260,83340,East,Debit Card,April    ,2026,CUST21647,1,1,98112,4,5,5,Loyal Customers
ORD29971,CUST20970,Jasleen Kaur,PROD20071,Smartphone,Electronics,4/4/2026,4,2505,10020,North,Credit Card,April    ,2026,CUST6925,1,1,98150,4,5,5,Loyal Customers
ORD29972,CUST20971,Rahul Sharma,PROD20072,Webcam,Electronics,4/4/2026,6,7219,43314,West,Cod,April    ,2026,CUST19544,1,1,98150,4,5,5,Loyal Customers
ORD29973,CUST20972,Priya Verma,PROD20073,Sneakers,Fashion,4/4/2026,13,3912,50856,South,Upi,April    ,2026,CUST6317,1,1,98160,4,5,5,Loyal Customers
ORD29974,CUST20973,Amit Singh,PROD20074,Shirt,Fashion,4/4/2026,11,4954,54494,North,Credit Card,April    ,2026,CUST12487,1,1,98173,4,5,5,Loyal Customers
ORD29975,CUST20974,Rahul Sharma,PROD20075,Backpack,Accessories,4/4/2026,3,3306,9918,East,Debit Card,April    ,2026,CUST10118,1,1,98180,4,5,5,Loyal Customers
ORD29976,CUST20975,Neha Gupta,PROD20076,Office Chair,Home Decor,4/4/2026,7,8975,62825,North,Credit Card,April    ,2026,CUST25975,1,1,98182,4,5,5,Loyal Customers
