order_id,customer_id,customer_name,product_id,product_name,category,order_date,quantity,price,revenue,region,payment_method,order_month,order_year
ORD33277,CUST24276,Anita Jain,PROD23377,Shoes,Fashion,2026-04-04,20,3564.00,71280.00,West,Cod,April    ,2026
ORD33278,CUST24277,Varun Dhawan,PROD23378,Phone,Electronics,2026-04-04,15,6926.00,103890.00,South,Upi,April    ,2026
ORD33279,CUST24278,Akash Chatterjee,PROD23379,Headphones,Electronics,2026-04-04,13,8687.00,112931.00,North,Credit Card,April    ,2026
ORD33280,CUST24279,Neha Gupta,PROD23380,Desk,Furniture,2026-04-04,14,5754.00,80556.00,East,Debit Card,April    ,2026
ORD33281,CUST24280,Simran Kaur,PROD23381,Laptop,Electronics,2026-04-04,19,2094.00,39786.00,North,Credit Card,April    ,2026
ORD33282,CUST24281,Chris Fernandes,PROD23382,Dslr Camera,Electronics,2026-04-04,17,7474.00,127058.00,West,Cod,April    ,2026
ORD33283,CUST24282,Samuel Joseph,PROD23383,Running Shoes,Fashion,2026-04-04,12,2456.00,29472.00,South,Upi,April    ,2026
ORD33284,CUST24283,Faizan Ansari,PROD23384,T-Shirt,Fashion,2026-04-04,1,4455.00,4455.00,North,Credit Card,April    ,2026
ORD33285,CUST24284,Kavita Shukla,PROD23385,Handbag,Accessories,2026-04-04,6,3899.00,23394.00,East,Debit Card,April    ,2026
ORD33286,CUST24285,Nitin Bansal,PROD23386,Dining Table,Furniture,2026-04-04,13,290.00,3770.00,North,Credit Card,April    ,2026
ORD33287,CUST24286,Tanya Sharma,PROD23387,Coffee Maker,Electronics,2026-04-04,11,9116.00,100276.00,West,Cod,April    ,2026
ORD33288,CUST24287,Priyanshu Singh,PROD23388,Table Lamp,Home Decor,2026-04-04,11,2605.00,28655.00,South,Upi,April    ,2026
ORD33289,CUST24288,Rohit Kumar,PROD23389,Notebook,Stationary,2026-04-04,11,4506.00,49566.00,North,Credit Card,April    ,2026
ORD33290,CUST24289,Gurpreet Singh,PROD23390,Water Bottle,Accessories,2026-04-04,20,5013.00,100260.00,East,Debit Card,April    ,2026
ORD33291,CUST24290,Anthony Rodrigues,PROD23391,Gym Dumbbells,Accessories,2026-04-04,17,8004.00,136068.00,North,Credit Card,April    ,2026
ORD33292,CUST24291,Yash Thakur,PROD23392,Perfume,Accessories,2026-04-04,15,9854.00,147810.00,West,Cod,April    ,2026
ORD33293,CUST24292,Sana Khan,PROD23393,Toy Car,Toy,2026-04-04,13,3755.00,48815.00,South,Upi,April    ,2026
ORD33294,CUST24293,Mukesh Chauhan,PROD23394,Mobile Charger,Electronics,2026-04-04,14,778.00,10892.00,North,Credit Card,April    ,2026
ORD33295,CUST24294,Komal Arora,PROD23395,Curtains,Home Decor,2026-04-04,11,8596.00,94556.00,East,Debit Card,April    ,2026
ORD33296,CUST24295,Yash Thakur,PROD23396,Smartphone,Electronics,2026-04-04,2,3497.00,6994.00,North,Credit Card,April    ,2026
ORD33297,CUST24296,Nikita Sharma,PROD23397,Webcam,Electronics,2026-04-04,12,5242.00,62904.00,West,Cod,April    ,2026
ORD33298,CUST24297,Anjali Mehta,PROD23398,Sneakers,Fashion,2026-04-04,19,7121.00,135299.00,South,Upi,April    ,2026
ORD33299,CUST24298,Manpreet Kaur,PROD23399,Shirt,Fashion,2026-04-04,16,4368.00,69888.00,North,Credit Card,April    ,2026
ORD33300,CUST24299,Kevin D'Costa,PROD23400,Backpack,Accessories,2026-04-04,10,4888.00,48880.00,East,Debit Card,April    ,2026
ORD33301,CUST24300,Chris Fernandes,PROD23401,Office Chair,Home Decor,2026-04-04,10,2404.00,24040.00,North,Credit Card,April    ,2026
ORD33302,CUST24301,Ayesha Siddiqui,PROD23402,Blender,Electronics,2026-04-04,14,4772.00,66808.00,West,Cod,April    ,2026
ORD33303,CUST24302,Rekha Pandey,PROD23403,Ceiling Light,Electronics,2026-04-04,19,3479.00,66101.00,South,Upi,April    ,2026
ORD33304,CUST24303,Bharath Gaur,PROD23404,Pen,Stationary,2026-04-04,16,7561.00,120976.00,North,Credit Card,April    ,2026
ORD33305,CUST24304,Megha Saxena,PROD23405,Lunch Box,Home ,2026-04-04,14,259.00,3626.00,East,Debit Card,April    ,2026
ORD33306,CUST24305,Vikram Patel,PROD23406,Yoga Mat,Accessories,2026-04-04,1,5553.00,5553.00,North,Credit Card,April    ,2026
ORD33307,CUST24306,Harpreet Singh,PROD23407,Deodorant,Accessories,2026-04-04,3,6411.00,19233.00,West,Cod,April    ,2026
ORD33308,CUST24307,Paul Joseph,PROD23408,Teddy Bear,Toy,2026-04-04,12,1501.00,18012.00,South,Upi,April    ,2026
ORD33309,CUST24308,Pooja Joshi,PROD23409,Laptop Bag,Accessories,2026-04-04,4,2638.00,10552.00,North,Credit Card,April    ,2026
ORD33310,CUST24309,Jasleen Kaur,PROD23410,Bedsheet,Home Decor,2026-04-04,16,7962.00,127392.00,East,Debit Card,April    ,2026
ORD33311,CUST24310,Rahul Sharma,PROD23411,Tablet,Electronics,2026-04-04,11,816.00,8976.00,North,Credit Card,April    ,2026
ORD33312,CUST24311,Priya Verma,PROD23412,Power Bank,Electronics,2026-04-04,1,869.00,869.00,West,Cod,April    ,2026
ORD33313,CUST24312,Amit Singh,PROD23413,Formal Shoes,Fashion,2026-04-04,3,7279.00,21837.00,South,Upi,April    ,2026
ORD33314,CUST24313,Rahul Sharma,PROD23414,Jeans,Fashion,2026-04-04,17,4297.00,73049.00,North,Credit Card,April    ,2026
ORD33315,CUST24314,Neha Gupta,PROD23415,Wallet,Accessories,2026-04-04,20,1414.00,28280.00,East,Debit Card,April    ,2026
ORD33316,CUST24315,Rahul Sharma,PROD23416,Sofa,Furniture,2026-04-04,12,2940.00,35280.00,North,Credit Card,April    ,2026
ORD33317,CUST24316,Arjun Reddy,PROD23417,Microwave Oven,Home,2026-04-04,15,4317.00,64755.00,West,Cod,April    ,2026
ORD33318,CUST24317,John Mathew,PROD23418,Floor Lamp,Home Decor,2026-04-04,9,9194.00,82746.00,South,Upi,April    ,2026
ORD33319,CUST24318,Daniel George,PROD23419,Pencil,Stationary,2026-04-04,20,7781.00,155620.00,North,Credit Card,April    ,2026
ORD33320,CUST24319,Ali Khan,PROD23420,Travel Mug,Accessories,2026-04-04,6,5473.00,32838.00,East,Debit Card,April    ,2026
ORD33321,CUST24320,Rajesh Yadav,PROD23421,Skipping Rope,Accessories,2026-04-04,6,8744.00,52464.00,North,Credit Card,April    ,2026
ORD33322,CUST24321,Ramesh Gupta,PROD23422,Face Wash,Skin Care,2026-04-04,4,4858.00,19432.00,West,Cod,April    ,2026
ORD33323,CUST24322,Harsh Vardhan,PROD23423,Puzzle Game,Game,2026-04-04,3,1212.00,3636.00,South,Upi,April    ,2026
ORD33324,CUST24323,Aditya Roy,PROD23424,Screen Protector,Electronics,2026-04-04,15,3474.00,52110.00,North,Credit Card,April    ,2026
ORD33325,CUST24324,Priya Verma,PROD23425,Pillow,Home Decor,2026-04-04,19,1285.00,24415.00,East,Debit Card,April    ,2026
ORD33326,CUST24325,Sneha Iyer,PROD23426,Gaming Console,Electronics,2026-04-04,18,3269.00,58842.00,North,Credit Card,April    ,2026
ORD33327,CUST24326,David Thomas,PROD23427,Usb Cable,Electronics,2026-04-04,18,5905.00,106290.00,West,Cod,April    ,2026
ORD33328,CUST24327,Rachel D'Silva,PROD23428,Sandals,Fashion,2026-04-04,12,6660.00,79920.00,South,Upi,April    ,2026
ORD33329,CUST24328,Omar Sheikh,PROD23429,Jacket,Fashion,2026-04-04,13,7158.00,93054.00,North,Credit Card,April    ,2026
ORD33330,CUST24329,Sunita Mishra,PROD23430,Belt,Accessories,2026-04-04,18,6165.00,110970.00,East,Debit Card,April    ,2026
ORD33331,CUST24330,Suresh Agarwal,PROD23431,Set Bed,Home Decor,2026-04-04,7,3555.00,24885.00,North,Credit Card,April    ,2026
ORD33332,CUST24331,Ritika Kapoor,PROD23432,Electric Kettle,Electronics,2026-04-04,4,2664.00,10656.00,West,Cod,April    ,2026
ORD33333,CUST24332,Shruti Das,PROD23433,Led Bulb,Electronics,2026-04-04,14,3283.00,45962.00,South,Upi,April    ,2026
ORD33334,CUST24333,Amit Singh,PROD23434,Eraser,Stationary,2026-04-04,15,6818.00,102270.00,North,Credit Card,April    ,2026
ORD33335,CUST24334,Karan Malhotra,PROD23435,Thermos,Home,2026-04-04,18,1146.00,20628.00,East,Debit Card,April    ,2026
ORD33336,CUST24335,Michael D'Souza,PROD23436,Treadmill,Accessories,2026-04-04,2,1027.00,2054.00,North,Credit Card,April    ,2026
ORD33337,CUST24336,Maria Fernandes,PROD23437,Moisturizer,Skin Care,2026-04-04,7,7025.00,49175.00,West,Cod,April    ,2026
ORD33338,CUST24337,Imran Hussain,PROD23438,Board Game,Game,2026-04-04,10,3562.00,35620.00,South,Upi,April    ,2026
ORD33339,CUST24338,Deepak Tiwari,PROD23439,Phone Case,Accessories,2026-04-04,13,4872.00,63336.00,North,Credit Card,April    ,2026
ORD33340,CUST24339,Anita Jain,PROD23440,Cushion,Home Decor,2026-04-04,14,3884.00,54376.00,East,Debit Card,April    ,2026
ORD33341,CUST24340,Varun Dhawan,PROD23441,Smartwatch,Accessories,2026-04-04,13,5510.00,71630.00,North,Credit Card,April    ,2026
ORD33342,CUST24341,Akash Chatterjee,PROD23442,Keyboard,Electronics,2026-04-04,13,7954.00,103402.00,West,Cod,April    ,2026
ORD33343,CUST24342,Neha Gupta,PROD23443,Flip Flops,Fashion,2026-04-04,3,3088.00,9264.00,South,Upi,April    ,2026
ORD33344,CUST24343,Simran Kaur,PROD23444,Hoodie,Fashion,2026-04-04,5,802.00,4010.00,North,Credit Card,April    ,2026
ORD33345,CUST24344,Chris Fernandes,PROD23445,Sunglasses,Accessories,2026-04-04,12,9733.00,116796.00,East,Debit Card,April    ,2026
ORD33346,CUST24345,Samuel Joseph,PROD23446,Wardrobe,Furniture,2026-04-04,10,2562.00,25620.00,North,Credit Card,April    ,2026
ORD33347,CUST24346,Faizan Ansari,PROD23447,Toaster,Electronics,2026-04-04,13,8209.00,106717.00,West,Cod,April    ,2026
ORD33348,CUST24347,Kavita Shukla,PROD23448,Marker,Stationary,2026-04-04,1,2437.00,2437.00,South,Upi,April    ,2026
ORD33349,CUST24348,Nitin Bansal,PROD23449,Shampoo,Skin Care,2026-04-04,10,6031.00,60310.00,North,Credit Card,April    ,2026
ORD33350,CUST24349,Tanya Sharma,PROD23450,Bluetooth Headphones,Electronics,2026-04-04,16,7755.00,124080.00,East,Debit Card,April    ,2026
ORD33351,CUST24350,Priyanshu Singh,PROD23451,Mouse,Electronics,2026-04-04,11,4553.00,50083.00,North,Credit Card,April    ,2026
ORD33352,CUST24351,Rohit Kumar,PROD23452,Heels,Fashion,2026-04-04,5,7441.00,37205.00,West,Cod,April    ,2026
ORD33353,CUST24352,Gurpreet Singh,PROD23453,Sweater,Fashion,2026-04-04,18,7560.00,136080.00,South,Upi,April    ,2026
ORD33354,CUST24353,Anthony Rodrigues,PROD23454,Cap,Fashion,2026-04-04,10,1717.00,17170.00,North,Credit Card,April    ,2026
ORD33355,CUST24354,Yash Thakur,PROD23455,Study Table,Furniture,2026-04-04,18,7836.00,141048.00,East,Debit Card,April    ,2026
ORD33356,CUST24355,Sana Khan,PROD23456,Induction Cooktop,Electronics,2026-04-04,19,888.00,16872.00,North,Credit Card,April    ,2026
ORD33357,CUST24356,Mukesh Chauhan,PROD23457,Marker,Stationary,2026-04-04,10,8704.00,87040.00,West,Cod,April    ,2026
ORD33358,CUST24357,Komal Arora,PROD23458,Diary,Stationary,2026-04-04,17,7993.00,135881.00,South,Upi,April    ,2026
ORD33359,CUST24358,Yash Thakur,PROD23459,Bluetooth Headphones,Electronics,2026-04-04,10,4069.00,40690.00,North,Credit Card,April    ,2026
ORD33360,CUST24359,Nikita Sharma,PROD23460,Heels,Fashion,2026-04-04,16,6214.00,99424.00,East,Debit Card,April    ,2026
ORD33361,CUST24360,Anjali Mehta,PROD23461,Hair Oil,Skin Care,2026-04-04,19,6692.00,127148.00,North,Credit Card,April    ,2026
ORD33362,CUST24361,Manpreet Kaur,PROD23462,Wireless Earbuds,Electronics,2026-04-04,1,901.00,901.00,West,Cod,April    ,2026
ORD33363,CUST24362,Kevin D'Costa,PROD23463,Monitor,Electronics,2026-04-04,13,4543.00,59059.00,South,Upi,April    ,2026
ORD33364,CUST24363,Chris Fernandes,PROD23464,Boots,Fashion,2026-04-04,13,4062.00,52806.00,North,Credit Card,April    ,2026
ORD33365,CUST24364,Ayesha Siddiqui,PROD23465,Kurta,Fashion,2026-04-04,16,6972.00,111552.00,East,Debit Card,April    ,2026
ORD33366,CUST24365,Rekha Pandey,PROD23466,Sandals,Fashion,2026-04-04,7,9139.00,63973.00,North,Credit Card,April    ,2026
ORD33367,CUST24366,Bharath Gaur,PROD23467,Printer,Electronics,2026-04-04,16,5584.00,89344.00,West,Cod,April    ,2026
ORD33368,CUST24367,Megha Saxena,PROD23468,Saree,Fashion,2026-04-04,10,834.00,8340.00,South,Upi,April    ,2026
ORD33369,CUST24368,Vikram Patel,PROD23469,Coffee Maker,Electronics,2026-04-04,18,7759.00,139662.00,North,Credit Card,April    ,2026
ORD33370,CUST24369,Harpreet Singh,PROD23470,File Folder,Stationary,2026-04-04,14,6132.00,85848.00,East,Debit Card,April    ,2026
ORD33371,CUST24370,Paul Joseph,PROD23471,Laptop,Electronics,2026-04-04,15,9400.00,141000.00,North,Credit Card,April    ,2026
ORD33372,CUST24371,Pooja Joshi,PROD23472,Shoes,Fashion,2026-04-04,8,7409.00,59272.00,West,Cod,April    ,2026
ORD33373,CUST24372,Jasleen Kaur,PROD23473,Phone,Electronics,2026-04-04,1,4252.00,4252.00,South,Upi,April    ,2026
ORD33374,CUST24373,Rahul Sharma,PROD23474,Headphones,Electronics,2026-04-04,15,5819.00,87285.00,North,Credit Card,April    ,2026
ORD33375,CUST24374,Priya Verma,PROD23475,Desk,Furniture,2026-04-04,11,1435.00,15785.00,East,Debit Card,April    ,2026
ORD33376,CUST24375,Amit Singh,PROD23476,Laptop,Electronics,2026-04-04,9,1876.00,16884.00,North,Credit Card,April    ,2026
ORD33377,CUST24376,Rahul Sharma,PROD23477,Dslr Camera,Electronics,2026-04-04,15,8596.00,128940.00,West,Cod,April    ,2026
ORD33378,CUST24377,Neha Gupta,PROD23478,Running Shoes,Fashion,2026-04-04,2,6170.00,12340.00,South,Upi,April    ,2026
ORD33379,CUST24378,Rahul Sharma,PROD23479,T-Shirt,Fashion,2026-04-04,15,689.00,10335.00,North,Credit Card,April    ,2026
ORD33380,CUST24379,Arjun Reddy,PROD23480,Handbag,Accessories,2026-04-04,4,1218.00,4872.00,East,Debit Card,April    ,2026
ORD33381,CUST24380,John Mathew,PROD23481,Dining Table,Furniture,2026-04-04,11,2823.00,31053.00,North,Credit Card,April    ,2026
ORD33382,CUST24381,Daniel George,PROD23482,Coffee Maker,Electronics,2026-04-04,18,8793.00,158274.00,West,Cod,April    ,2026
ORD33383,CUST24382,Ali Khan,PROD23483,Table Lamp,Home Decor,2026-04-04,17,8192.00,139264.00,South,Upi,April    ,2026
ORD33384,CUST24383,Rajesh Yadav,PROD23484,Notebook,Stationary,2026-04-04,7,6333.00,44331.00,North,Credit Card,April    ,2026
ORD33385,CUST24384,Ramesh Gupta,PROD23485,Water Bottle,Accessories,2026-04-04,20,947.00,18940.00,East,Debit Card,April    ,2026
ORD33386,CUST24385,Harsh Vardhan,PROD23486,Gym Dumbbells,Accessories,2026-04-04,11,307.00,3377.00,North,Credit Card,April    ,2026
ORD33387,CUST24386,Aditya Roy,PROD23487,Perfume,Accessories,2026-04-04,7,255.00,1785.00,West,Cod,April    ,2026
ORD33388,CUST24387,Priya Verma,PROD23488,Toy Car,Toy,2026-04-04,1,7572.00,7572.00,South,Upi,April    ,2026
ORD33389,CUST24388,Sneha Iyer,PROD23489,Mobile Charger,Electronics,2026-04-04,4,8092.00,32368.00,North,Credit Card,April    ,2026
ORD33390,CUST24389,David Thomas,PROD23490,Curtains,Home Decor,2026-04-04,12,7687.00,92244.00,East,Debit Card,April    ,2026
ORD33391,CUST24390,Rachel D'Silva,PROD23491,Smartphone,Electronics,2026-04-04,17,7405.00,125885.00,North,Credit Card,April    ,2026
ORD33392,CUST24391,Omar Sheikh,PROD23492,Webcam,Electronics,2026-04-04,1,1530.00,1530.00,West,Cod,April    ,2026
ORD33393,CUST24392,Sunita Mishra,PROD23493,Sneakers,Fashion,2026-04-04,12,5062.00,60744.00,South,Upi,April    ,2026
ORD33394,CUST24393,Suresh Agarwal,PROD23494,Shirt,Fashion,2026-04-04,11,1359.00,14949.00,North,Credit Card,April    ,2026
ORD33395,CUST24394,Ritika Kapoor,PROD23495,Backpack,Accessories,2026-04-04,5,6115.00,30575.00,East,Debit Card,April    ,2026
ORD33396,CUST24395,Shruti Das,PROD23496,Office Chair,Home Decor,2026-04-04,13,8462.00,110006.00,North,Credit Card,April    ,2026
ORD33397,CUST24396,Amit Singh,PROD23497,Blender,Electronics,2026-04-04,12,2992.00,35904.00,West,Cod,April    ,2026
ORD33398,CUST24397,Karan Malhotra,PROD23498,Ceiling Light,Electronics,2026-04-04,12,8247.00,98964.00,South,Upi,April    ,2026
ORD33399,CUST24398,Michael D'Souza,PROD23499,Pen,Stationary,2026-04-04,12,5001.00,60012.00,North,Credit Card,April    ,2026
ORD33400,CUST24399,Maria Fernandes,PROD23500,Lunch Box,Home ,2026-04-04,14,9644.00,135016.00,East,Debit Card,April    ,2026
ORD33401,CUST24400,Imran Hussain,PROD23501,Yoga Mat,Accessories,2026-04-04,3,7129.00,21387.00,North,Credit Card,April    ,2026
ORD33402,CUST24401,Deepak Tiwari,PROD23502,Deodorant,Accessories,2026-04-04,2,418.00,836.00,West,Cod,April    ,2026
ORD33403,CUST24402,Anita Jain,PROD23503,Teddy Bear,Toy,2026-04-04,2,2554.00,5108.00,South,Upi,April    ,2026
ORD33404,CUST24403,Varun Dhawan,PROD23504,Laptop Bag,Accessories,2026-04-04,9,8665.00,77985.00,North,Credit Card,April    ,2026
ORD33405,CUST24404,Akash Chatterjee,PROD23505,Bedsheet,Home Decor,2026-04-04,7,4926.00,34482.00,East,Debit Card,April    ,2026
ORD33406,CUST24405,Neha Gupta,PROD23506,Tablet,Electronics,2026-04-04,7,9099.00,63693.00,North,Credit Card,April    ,2026
ORD33407,CUST24406,Simran Kaur,PROD23507,Power Bank,Electronics,2026-04-04,2,9616.00,19232.00,West,Cod,April    ,2026
ORD33408,CUST24407,Chris Fernandes,PROD23508,Formal Shoes,Fashion,2026-04-04,3,9514.00,28542.00,South,Upi,April    ,2026
ORD33409,CUST24408,Samuel Joseph,PROD23509,Jeans,Fashion,2026-04-04,18,7559.00,136062.00,North,Credit Card,April    ,2026
ORD33410,CUST24409,Faizan Ansari,PROD23510,Wallet,Accessories,2026-04-04,3,1542.00,4626.00,East,Debit Card,April    ,2026
ORD33411,CUST24410,Kavita Shukla,PROD23511,Sofa,Furniture,2026-04-04,20,9336.00,186720.00,North,Credit Card,April    ,2026
ORD33412,CUST24411,Nitin Bansal,PROD23512,Microwave Oven,Home,2026-04-04,10,6735.00,67350.00,West,Cod,April    ,2026
ORD33413,CUST24412,Tanya Sharma,PROD23513,Floor Lamp,Home Decor,2026-04-04,3,2715.00,8145.00,South,Upi,April    ,2026
ORD33414,CUST24413,Priyanshu Singh,PROD23514,Pencil,Stationary,2026-04-04,6,9924.00,59544.00,North,Credit Card,April    ,2026
ORD33415,CUST24414,Rohit Kumar,PROD23515,Travel Mug,Accessories,2026-04-04,11,8905.00,97955.00,East,Debit Card,April    ,2026
ORD33416,CUST24415,Gurpreet Singh,PROD23516,Skipping Rope,Accessories,2026-04-04,20,9216.00,184320.00,North,Credit Card,April    ,2026
ORD33417,CUST24416,Anthony Rodrigues,PROD23517,Face Wash,Skin Care,2026-04-04,14,8316.00,116424.00,West,Cod,April    ,2026
ORD33418,CUST24417,Yash Thakur,PROD23518,Puzzle Game,Game,2026-04-04,10,6770.00,67700.00,South,Upi,April    ,2026
ORD33419,CUST24418,Sana Khan,PROD23519,Screen Protector,Electronics,2026-04-04,14,8881.00,124334.00,North,Credit Card,April    ,2026
ORD33420,CUST24419,Mukesh Chauhan,PROD23520,Pillow,Home Decor,2026-04-04,17,7148.00,121516.00,East,Debit Card,April    ,2026
ORD33421,CUST24420,Komal Arora,PROD23521,Gaming Console,Electronics,2026-04-04,7,9118.00,63826.00,North,Credit Card,April    ,2026
ORD33422,CUST24421,Yash Thakur,PROD23522,Usb Cable,Electronics,2026-04-04,2,5334.00,10668.00,West,Cod,April    ,2026
ORD33423,CUST24422,Nikita Sharma,PROD23523,Sandals,Fashion,2026-04-04,19,1891.00,35929.00,South,Upi,April    ,2026
ORD33424,CUST24423,Anjali Mehta,PROD23524,Jacket,Fashion,2026-04-04,13,5853.00,76089.00,North,Credit Card,April    ,2026
ORD33425,CUST24424,Manpreet Kaur,PROD23525,Belt,Accessories,2026-04-04,7,9116.00,63812.00,East,Debit Card,April    ,2026
ORD33426,CUST24425,Kevin D'Costa,PROD23526,Set Bed,Home Decor,2026-04-04,11,4089.00,44979.00,North,Credit Card,April    ,2026
ORD33427,CUST24426,Chris Fernandes,PROD23527,Electric Kettle,Electronics,2026-04-04,9,5299.00,47691.00,West,Cod,April    ,2026
ORD33428,CUST24427,Ayesha Siddiqui,PROD23528,Led Bulb,Electronics,2026-04-04,9,1197.00,10773.00,South,Upi,April    ,2026
ORD33429,CUST24428,Rekha Pandey,PROD23529,Eraser,Stationary,2026-04-04,14,4245.00,59430.00,North,Credit Card,April    ,2026
ORD33430,CUST24429,Bharath Gaur,PROD23530,Thermos,Home,2026-04-04,4,1993.00,7972.00,East,Debit Card,April    ,2026
ORD33431,CUST24430,Megha Saxena,PROD23531,Treadmill,Accessories,2026-04-04,7,8812.00,61684.00,North,Credit Card,April    ,2026
ORD33432,CUST24431,Vikram Patel,PROD23532,Moisturizer,Skin Care,2026-04-04,19,8211.00,156009.00,West,Cod,April    ,2026
ORD33433,CUST24432,Harpreet Singh,PROD23533,Board Game,Game,2026-04-04,14,4847.00,67858.00,South,Upi,April    ,2026
ORD33434,CUST24433,Paul Joseph,PROD23534,Phone Case,Accessories,2026-04-04,7,1104.00,7728.00,North,Credit Card,April    ,2026
ORD33435,CUST24434,Pooja Joshi,PROD23535,Cushion,Home Decor,2026-04-04,14,8578.00,120092.00,East,Debit Card,April    ,2026
ORD33436,CUST24435,Jasleen Kaur,PROD23536,Smartwatch,Accessories,2026-04-04,7,1245.00,8715.00,North,Credit Card,April    ,2026
ORD33437,CUST24436,Rahul Sharma,PROD23537,Keyboard,Electronics,2026-04-04,7,7240.00,50680.00,West,Cod,April    ,2026
ORD33438,CUST24437,Priya Verma,PROD23538,Flip Flops,Fashion,2026-04-04,8,7318.00,58544.00,South,Upi,April    ,2026
ORD33439,CUST24438,Amit Singh,PROD23539,Hoodie,Fashion,2026-04-04,3,3860.00,11580.00,North,Credit Card,April    ,2026
ORD33440,CUST24439,Rahul Sharma,PROD23540,Sunglasses,Accessories,2026-04-04,13,2193.00,28509.00,East,Debit Card,April    ,2026
ORD33441,CUST24440,Neha Gupta,PROD23541,Wardrobe,Furniture,2026-04-04,3,3159.00,9477.00,North,Credit Card,April    ,2026
ORD33442,CUST24441,Rahul Sharma,PROD23542,Toaster,Electronics,2026-04-04,7,9764.00,68348.00,West,Cod,April    ,2026
ORD33443,CUST24442,Arjun Reddy,PROD23543,Marker,Stationary,2026-04-04,15,5674.00,85110.00,South,Upi,April    ,2026
ORD33444,CUST24443,John Mathew,PROD23544,Shampoo,Skin Care,2026-04-04,14,3963.00,55482.00,North,Credit Card,April    ,2026
ORD33445,CUST24444,Daniel George,PROD23545,Bluetooth Headphones,Electronics,2026-04-04,10,9670.00,96700.00,East,Debit Card,April    ,2026
ORD33446,CUST24445,Ali Khan,PROD23546,Mouse,Electronics,2026-04-04,3,4364.00,13092.00,North,Credit Card,April    ,2026
ORD33447,CUST24446,Rajesh Yadav,PROD23547,Heels,Fashion,2026-04-04,10,4117.00,41170.00,West,Cod,April    ,2026
ORD33448,CUST24447,Ramesh Gupta,PROD23548,Sweater,Fashion,2026-04-04,1,6398.00,6398.00,South,Upi,April    ,2026
ORD33449,CUST24448,Harsh Vardhan,PROD23549,Cap,Fashion,2026-04-04,15,3563.00,53445.00,North,Credit Card,April    ,2026
ORD33450,CUST24449,Aditya Roy,PROD23550,Study Table,Furniture,2026-04-04,9,5108.00,45972.00,East,Debit Card,April    ,2026
ORD33451,CUST24450,Priya Verma,PROD23551,Induction Cooktop,Electronics,2026-04-04,1,9670.00,9670.00,North,Credit Card,April    ,2026
ORD33452,CUST24451,Sneha Iyer,PROD23552,Marker,Stationary,2026-04-04,20,7807.00,156140.00,West,Cod,April    ,2026
ORD33453,CUST24452,David Thomas,PROD23553,Diary,Stationary,2026-04-04,6,3433.00,20598.00,South,Upi,April    ,2026
ORD33454,CUST24453,Rachel D'Silva,PROD23554,Bluetooth Headphones,Electronics,2026-04-04,20,2877.00,57540.00,North,Credit Card,April    ,2026
ORD33455,CUST24454,Omar Sheikh,PROD23555,Heels,Fashion,2026-04-04,8,8855.00,70840.00,East,Debit Card,April    ,2026
ORD33456,CUST24455,Sunita Mishra,PROD23556,Hair Oil,Skin Care,2026-04-04,15,6137.00,92055.00,North,Credit Card,April    ,2026
ORD33457,CUST24456,Suresh Agarwal,PROD23557,Wireless Earbuds,Electronics,2026-04-04,15,8029.00,120435.00,West,Cod,April    ,2026
ORD33458,CUST24457,Ritika Kapoor,PROD23558,Monitor,Electronics,2026-04-04,13,9846.00,127998.00,South,Upi,April    ,2026
ORD33459,CUST24458,Shruti Das,PROD23559,Boots,Fashion,2026-04-04,5,5443.00,27215.00,North,Credit Card,April    ,2026
ORD33460,CUST24459,Amit Singh,PROD23560,Kurta,Fashion,2026-04-04,17,1331.00,22627.00,East,Debit Card,April    ,2026
ORD33461,CUST24460,Karan Malhotra,PROD23561,Sandals,Fashion,2026-04-04,12,7060.00,84720.00,North,Credit Card,April    ,2026
ORD33462,CUST24461,Michael D'Souza,PROD23562,Printer,Electronics,2026-04-04,16,7223.00,115568.00,West,Cod,April    ,2026
ORD33463,CUST24462,Maria Fernandes,PROD23563,Saree,Fashion,2026-04-04,20,4851.00,97020.00,South,Upi,April    ,2026
ORD33464,CUST24463,Imran Hussain,PROD23564,Coffee Maker,Electronics,2026-04-04,14,9039.00,126546.00,North,Credit Card,April    ,2026
ORD33465,CUST24464,Deepak Tiwari,PROD23565,File Folder,Stationary,2026-04-04,19,5340.00,101460.00,East,Debit Card,April    ,2026
ORD33466,CUST24465,Anita Jain,PROD23566,Laptop,Electronics,2026-04-04,20,452.00,9040.00,North,Credit Card,April    ,2026
ORD33467,CUST24466,Varun Dhawan,PROD23567,Shoes,Fashion,2026-04-04,5,5942.00,29710.00,West,Cod,April    ,2026
ORD33468,CUST24467,Akash Chatterjee,PROD23568,Phone,Electronics,2026-04-04,8,3639.00,29112.00,South,Upi,April    ,2026
ORD33469,CUST24468,Neha Gupta,PROD23569,Headphones,Electronics,2026-04-04,9,4783.00,43047.00,North,Credit Card,April    ,2026
ORD33470,CUST24469,Simran Kaur,PROD23570,Desk,Furniture,2026-04-04,19,8414.00,159866.00,East,Debit Card,April    ,2026
ORD33471,CUST24470,Chris Fernandes,PROD23571,Laptop,Electronics,2026-04-04,4,9937.00,39748.00,North,Credit Card,April    ,2026
ORD33472,CUST24471,Samuel Joseph,PROD23572,Dslr Camera,Electronics,2026-04-04,13,6669.00,86697.00,West,Cod,April    ,2026
